# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	3945
#@/user_id	ac57c271-be81-4f5d-ad4b-2447d3186ee2
a 	啊	c=8 d=0.181512 t=3945
niu 	牛	c=4 d=0.460704 t=3945
niu bi 	牛逼	c=0 d=0.000184551 t=3945
niu rou 	牛肉	c=1 d=0.442639 t=3945
nong 	濃	c=1 d=9.51877e-09 t=3945
nong cun 	農村	c=1 d=0.0109437 t=3945
nuan qi 	暖氣	c=1 d=0.00554422 t=3945
nuo 	諾	c=1 d=0.000285862 t=3945
nv shu 	女書	c=2 d=0.328179 t=3945
nv xing 	女性	c=1 d=3.07436e-07 t=3945
o 	哦	c=2 d=0.981522 t=3945
ou 	歐	c=5 d=0.317425 t=3945
ou da 	毆打	c=0 d=1.06789e-09 t=3945
ou ke 	歐克	c=1 d=0.000141247 t=3945
ou niao 	鷗鳥	c=0 d=3.87808e-05 t=3945
ou shi 	歐式	c=2 d=0.028382 t=3945
ou ya 	歐亞	c=0 d=1.6169e-07 t=3945
ou ya zao za nan wei ting 	歐亞噪雜難爲聽	c=1 d=1.625e-06 t=3945
ou yuan 	歐元	c=5 d=0.00907647 t=3945
ou zhou 	歐洲	c=4 d=0.0261816 t=3945
ou zhou chuan tong yi shu 	歐洲傳統醫術	c=1 d=2.03538e-08 t=3945
pai 	排	c=2 d=1.2867e-05 t=3945
pai ming 	排名	c=1 d=1.37807e-08 t=3945
pai shui 	排水	c=1 d=0.0057417 t=3945
pan jue 	判決	c=1 d=3.88878e-07 t=3945
pan ni 	叛逆	c=0 d=0.00617291 t=3945
pang 	旁	c=0 d=0.0625002 t=3945
pang bian 	旁邊	c=1 d=0.000262096 t=3945
pao cai 	泡菜	c=1 d=5.31579e-08 t=3945
pao jiao 	泡腳	c=0 d=1.90696e-07 t=3945
pao jiao ji zhua 	泡腳雞爪	c=1 d=1.91652e-06 t=3945
pei se 	配色	c=1 d=0.268474 t=3945
pei wo 	陪我	c=0 d=1.9258e-05 t=3945
pei wo qu de 	陪我去的	c=1 d=0.000193545 t=3945
pei you 	配有	c=1 d=0.00763509 t=3945
peng 	彭	c=2 d=2.70847e-05 t=3945
peng 	蓬	c=1 d=1.72133e-07 t=3945
peng 	鵬	c=1 d=0.00484407 t=3945
peng chang 	捧場	c=1 d=1.25318e-08 t=3945
pi liang 	批量	c=1 d=3.05164e-08 t=3945
pi pa 	枇杷	c=1 d=1.4854e-08 t=3945
pi pa 	琵琶	c=4 d=8.33411e-07 t=3945
pian 	偏	c=1 d=0.00486835 t=3945
pian le 	騙了	c=1 d=4.7375e-06 t=3945
pian re 	偏熱	c=1 d=0.00530026 t=3945
piao liang 	漂亮	c=2 d=1.3746 t=3945
pin 	拼	c=1 d=0.00200924 t=3945
pin qiong 	貧窮	c=1 d=1.05199e-08 t=3945
pin xie 	拼寫	c=2 d=5.73368e-07 t=3945
pin yin 	拼音	c=5 d=1.89598 t=3945
ping fang 	平方	c=1 d=0.00634556 t=3945
ping fang mi 	平方米	c=1 d=0.00740944 t=3945
ping mi 	平米	c=1 d=0.0102549 t=3945
po 	破	c=2 d=2.45772e-05 t=3945
po 	粕	c=1 d=4.10796e-05 t=3945
po hai 	迫害	c=1 d=2.35866e-07 t=3945
po jiu 	破舊	c=1 d=8.27381e-07 t=3945
pu 	譜	c=1 d=2.57467e-08 t=3945
pu guang 	曝光	c=1 d=2.22668e-06 t=3945
pu tong 	普通	c=0 d=9.00631e-06 t=3945
pu tong hua 	普通話	c=0 d=1.13099e-08 t=3945
pu tong zhang hu 	普通賬戶	c=1 d=9.05145e-05 t=3945
qi 	七	c=2 d=0.194308 t=3945
qi 	其	c=5 d=7.19842e-07 t=3945
qi 	氣	c=2 d=0.110318 t=3945
qi 	淇	c=2 d=0.0090789 t=3945
qi 	起	c=4 d=0.0210299 t=3945
qi feng 	啓封	c=1 d=1 t=3913
qi guai 	奇怪	c=1 d=0.00675934 t=3945
qi lai 	起來	c=1 d=0.0443218 t=3945
qi le 	騎了	c=1 d=6.80682e-05 t=3945
qi lin 	麒麟	c=2 d=0.439754 t=3945
qi ming 	齊名	c=1 d=4.01758e-08 t=3945
qi pao 	旗袍	c=1 d=7.75444e-09 t=3945
qi qiu 	祈求	c=1 d=0.310367 t=3945
qi shi 	其實	c=1 d=1.29759e-06 t=3945
qi shi 	啓示	c=1 d=0.025223 t=3945
qi ta 	其他	c=2 d=0.0176853 t=3945
qi ta ren 	其他人	c=1 d=7.42989e-06 t=3945
qi yu 	其餘	c=0 d=0.000719046 t=3945
qi yu kong jian 	其餘空間	c=1 d=0.0072265 t=3945
qi yuan 	起源	c=1 d=1.08665e-07 t=3945
qi zhi 	氣質	c=2 d=6.61013e-07 t=3945
qi zhong 	其中	c=1 d=2.32956e-08 t=3945
qi zu 	起租	c=2 d=0.0193164 t=3945
qian 	前	c=2 d=0.00183481 t=3945
qian 	遷	c=1 d=2.76077e-06 t=3945
qian 	錢	c=4 d=0.504297 t=3945
qian ce 	前側	c=1 d=9.78167e-06 t=3945
qian ci 	千次	c=1 d=2.20452e-06 t=3945
qian fang bai ji 	千方百計	c=1 d=2.16646e-07 t=3945
qian fu diao 	淺浮雕	c=2 d=0.00117471 t=3945
qian hou 	前後	c=1 d=7.41197e-07 t=3945
qian ji tian 	前幾天	c=1 d=0.000191619 t=3945
qian nian 	前年	c=1 d=0.00202943 t=3945
qiang 	強	c=7 d=2.18199e-06 t=3945
qiang lin 	強林	c=1 d=1.0057e-08 t=3945
qiang ni 	強尼	c=1 d=2.69307e-08 t=3945
qiao he 	巧合	c=0 d=2.08116e-06 t=3945
qie 	且	c=1 d=2.99845e-07 t=3945
qin 	琴	c=4 d=0.000545524 t=3945
qin min 	親民	c=3 d=1.57885e-05 t=3945
qing 	請	c=2 d=0.00905073 t=3945
qing 	青	c=1 d=8.44239e-09 t=3945
qing chu 	清楚	c=0 d=0.0246597 t=3945
qing cui 	清脆	c=1 d=3.56328e-08 t=3945
qing gui 	輕軌	c=1 d=0.00798652 t=3945
qing song 	輕鬆	c=1 d=5.10648e-06 t=3945
qing wen 	請問	c=1 d=0.0305009 t=3945
qing xi 	清晰	c=0 d=5.84861e-07 t=3945
qing xi de 	清晰的	c=1 d=5.84456e-06 t=3945
qing xing 	慶幸	c=1 d=0.00157264 t=3945
qing xu 	情緒	c=2 d=4.63842e-06 t=3945
qiong lai 	邛崍	c=1 d=0.000234047 t=3945
qiong lai de 	邛崍的	c=1 d=1.33067e-08 t=3945
qiong si 	瓊斯	c=1 d=2.94492e-08 t=3945
qiu 	求	c=2 d=2.9115e-06 t=3945
qiu jie 	求解	c=1 d=1.11685e-06 t=3945
qiu zhu 	求助	c=1 d=8.80668e-06 t=3945
qu 	區	c=1 d=0.0110257 t=3945
qu 	去	c=7 d=0.00751712 t=3945
qu 	取	c=2 d=1.25294 t=3945
qu 	曲	c=1 d=9.12192e-08 t=3945
qu de 	去的	c=0 d=1.9258e-05 t=3945
qu kan 	去看	c=1 d=0.00249118 t=3945
qu mu 	曲目	c=0 d=1.50032e-09 t=3945
qu na li 	去哪裏	c=0 d=0.0287941 t=3945
qu xian 	曲線	c=0 d=0.00395575 t=3945
qu xian jiu guo 	曲線救國	c=1 d=0.0397558 t=3945
qu xiao 	取消	c=1 d=8.87373e-07 t=3945
qu yi ci 	去一次	c=1 d=6.23813e-08 t=3945
qu zi 	取自	c=1 d=0.694197 t=3945
qu zuo 	去做	c=1 d=3.41472e-07 t=3945
quan 	全	c=3 d=0.000501167 t=3945
quan bu 	全部	c=1 d=2.22202e-05 t=3945
quan bu shuo 	全部說	c=1 d=1.10307e-07 t=3945
quan fu diao 	全浮雕	c=1 d=0.000590229 t=3945
quan neng 	全能	c=0 d=0.00191587 t=3945
quan neng shen 	全能神	c=1 d=0.0192547 t=3945
que 	卻	c=1 d=0.0642483 t=3945
que 	缺	c=1 d=5.89006e-09 t=3945
que dian 	缺點	c=1 d=5.86068e-09 t=3945
que ding 	確定	c=0 d=0.00788664 t=3945
que qie 	確切	c=1 d=2.08655e-06 t=3945
que ren 	確認	c=3 d=0.232402 t=3945
que sun 	缺損	c=1 d=5.94925e-09 t=3945
que yao 	卻要	c=1 d=5.3952e-06 t=3945
ran hou 	然後	c=11 d=0.358465 t=3945
ran hou wan shang qi lai 	然後晚上起來	c=1 d=0.00386807 t=3945
ran qi 	燃氣	c=1 d=0.00869506 t=3945
rang 	讓	c=3 d=0.0200783 t=3945
rang ren 	讓人	c=0 d=1.58106e-08 t=3945
rang wo 	讓我	c=1 d=7.69454e-06 t=3945
rang xu duo ren 	讓許多人	c=1 d=1.79621e-08 t=3945
ren 	人	c=8 d=0.883517 t=3945
ren 	仁	c=0 d=0.0149569 t=3945
ren 	任	c=1 d=0.0186856 t=3945
ren cheng 	人稱	c=1 d=0.960789 t=3945
ren de 	人的	c=0 d=9.6344e-05 t=3945
ren he 	任何	c=3 d=0.0102906 t=3945
ren jian 	人間	c=0 d=6.11461e-09 t=3945
ren jian zheng dao 	人間正道	c=1 d=6.14526e-08 t=3945
ren lei 	人類	c=2 d=0.0107292 t=3945
ren min bi 	人民幣	c=7 d=0.000993237 t=3945
ren min gong he guo 	人民共和國	c=1 d=5.97806e-07 t=3945
ren quan 	人權	c=2 d=7.79572e-05 t=3945
ren shi 	人士	c=1 d=1.79591e-06 t=3945
ren shi 	認識	c=1 d=1.80714e-06 t=3945
ren shi le 	認識了	c=1 d=2.03012e-07 t=3945
ren wei 	認爲	c=0 d=1.32061e-08 t=3945
ren zhen 	認真	c=3 d=0.408616 t=3945
ren zhong 	人種	c=1 d=3.62588e-07 t=3945
reng ran 	仍然	c=1 d=1.13373e-06 t=3945
ri 	日	c=6 d=0.00129816 t=3945
ri ben 	日本	c=6 d=0.19148 t=3945
ri ben yu 	日本語	c=2 d=1.35519e-08 t=3945
ri me 	日麼	c=1 d=4.04817e-09 t=3945
ri shi 	日式	c=1 d=0.0131019 t=3945
ri yu 	日語	c=2 d=0.0960789 t=3945
ri yu shu ru 	日語輸入	c=1 d=1 t=3938
ri zi 	日子	c=1 d=1.87372e-05 t=3945
ru 	入	c=1 d=0.0488012 t=3945
ru 	如	c=5 d=0.472367 t=3945
ru e 	如額	c=1 d=0.00159641 t=3945
ru guo 	如果	c=0 d=4.37327e-07 t=3945
ru guo wo shi 	如果我是	c=1 d=4.39519e-06 t=3945
ru he 	如何	c=0 d=0.000321493 t=3945
ru he xia zai 	如何下載	c=1 d=0.00323088 t=3945
ru he zuo dao 	如何做到	c=1 d=1.62921e-07 t=3945
ru men 	入門	c=1 d=5.75852e-08 t=3945
ru sheng 	入聲	c=1 d=2.76124e-08 t=3945
ru zhui 	入贅	c=1 d=1 t=3945
ruan 	軟	c=1 d=4.96754e-05 t=3945
ruan 	阮	c=1 d=1.50032e-08 t=3945
ruan jian 	軟件	c=2 d=0.0849706 t=3945
ruan xian 	阮咸	c=1 d=1.523e-08 t=3945
rui shou 	瑞獸	c=3 d=0.773855 t=3945
ruo 	若	c=1 d=5.38311e-09 t=3945
ruo shi 	若是	c=0 d=1.2375e-08 t=3945
ruo shi fu wu 	若是服務	c=1 d=1.24371e-07 t=3945
sa 	櫒	c=1 d=2.56129e-06 t=3945
sa 	灑	c=2 d=5.05895e-06 t=3945
sa 	薩	c=1 d=2.54851e-06 t=3945
sai 	賽	c=1 d=0.000703108 t=3945
san 	三	c=1 d=7.284e-08 t=3945
san 	叄	c=1 d=0.115325 t=3945
san ceng 	三層	c=0 d=0.00112769 t=3945
san ceng de 	三層的	c=1 d=0.0113334 t=3945
san ge 	三個	c=1 d=0.000174274 t=3945
san ge xiao shi 	三個小時	c=1 d=0.00098783 t=3945
san huang wu di 	三皇五帝	c=2 d=3.59213e-07 t=3945
san nian ji 	三年級	c=2 d=4.71005e-05 t=3945
san wei yi ti 	三位一體	c=1 d=5.32864e-07 t=3945
san xian 	三絃	c=1 d=1.56938e-08 t=3945
san yue 	三月	c=1 d=0.00960953 t=3945
san zhan 	三站	c=1 d=0.00831246 t=3945
se cai 	色彩	c=1 d=0.00115345 t=3945
sha bi 	傻逼	c=1 d=0.000555857 t=3945
sha tan 	沙灘	c=1 d=0.114178 t=3945
shan chu 	刪除	c=1 d=0.118837 t=3945
shan dian 	閃電	c=1 d=0.0263839 t=3945
shan qi 	疝氣	c=1 d=1.69161e-08 t=3945
shang 	上	c=5 d=0.00365757 t=3945
shang chuan 	上傳	c=1 d=2.60482e-07 t=3945
shang chuan de 	上傳的	c=1 d=1.00813e-07 t=3945
shang ci 	上次	c=1 d=0.00460782 t=3945
shang de 	上的	c=1 d=0.000403518 t=3945
shang de shi 	上的是	c=1 d=0.00130703 t=3945
shang ge yue 	上個月	c=1 d=0.00146632 t=3945
shang ke 	上課	c=1 d=0.00138785 t=3945
shang le 	上了	c=1 d=1.10288e-05 t=3945
shang pin 	商品	c=1 d=1.56533e-07 t=3945
shang wei 	尚未	c=1 d=1.88831e-08 t=3945
shang ye hua 	商業化	c=1 d=1.43777e-07 t=3945
shao 	少	c=1 d=3.4059e-06 t=3945
shao kang 	少康	c=3 d=0.975046 t=3945
shao wei 	稍微	c=0 d=0.000132016 t=3945
she bei 	設備	c=1 d=6.69532e-08 t=3945
she li 	猞猁	c=2 d=7.64265e-07 t=3945
she me 	什麼	c=0 d=0.0151072 t=3945
she qu 	社區	c=1 d=9.88166e-08 t=3945
she shi 	設施	c=1 d=0.0116786 t=3945
she ying shi 	攝影師	c=1 d=2.38196e-05 t=3945
shen 	神	c=1 d=0.859935 t=3945
shen bian 	身邊	c=1 d=6.17501e-06 t=3945
shen de hua yu 	神的話語	c=1 d=0.0237541 t=3945
shen jing bing 	神經病	c=1 d=0.0220377 t=3945
shen ke 	深刻	c=2 d=3.34028e-05 t=3945
shen me 	什麼	c=11 d=1.00375 t=3945
shen me yi si 	什麼意思	c=1 d=1.56129e-06 t=3945
shen me zi 	什麼字	c=1 d=0.0441572 t=3945
shen qing 	申請	c=3 d=0.010463 t=3945
shen qu 	神曲	c=1 d=0.000135709 t=3945
shen ren 	神人	c=1 d=0.878095 t=3945
shen tan 	深潭	c=1 d=4.22357e-08 t=3945
shen xin 	身心	c=1 d=1.47417e-07 t=3945
shen yang 	瀋陽	c=1 d=2.449e-08 t=3945
sheng 	昇	c=2 d=0.0761553 t=3945
sheng 	生	c=1 d=0.726149 t=3945
sheng 	省	c=1 d=0.798516 t=3945
sheng 	笙	c=6 d=5.31015e-06 t=3945
sheng cheng 	聲稱	c=1 d=2.54237e-07 t=3945
sheng ji 	升級	c=1 d=0.290835 t=3945
sheng jing 	聖經	c=1 d=0.0204453 t=3945
sheng li qi 	生理期	c=0 d=0.0045502 t=3945
sheng tie 	生鐵	c=1 d=0.00568457 t=3945
sheng xia 	剩下	c=0 d=0.0128735 t=3945
sheng xia de 	剩下的	c=1 d=0.12938 t=3945
sheng xiao 	生肖	c=2 d=0.56167 t=3945
shi 	十	c=1 d=0.196912 t=3945
shi 	式	c=2 d=0.0291887 t=3945
shi 	是	c=34 d=2.32183 t=3945
shi 	時	c=1 d=0.00612731 t=3945
shi 	氏	c=1 d=0.103312 t=3945
shi 	試	c=2 d=0.000225048 t=3945
shi bie 	識別	c=1 d=0.00012465 t=3945
shi er 	十二	c=1 d=0.278037 t=3945
shi fen 	十分	c=1 d=0.687289 t=3945
shi fen fan gan 	十分反感	c=2 d=0.0119182 t=3945
shi feng 	石縫	c=1 d=3.65348e-08 t=3945
shi fou 	是否	c=1 d=0.774916 t=3945
shi guo 	試過	c=1 d=0.000413033 t=3945
shi he 	適合	c=1 d=7.91109e-09 t=3945
shi he yu 	適合於	c=1 d=1.3814e-07 t=3945
shi hou 	時候	c=3 d=0.00423331 t=3945
shi ji 	世紀	c=1 d=0.0137049 t=3945
shi ji hao 	十幾號	c=1 d=0.00155699 t=3945
shi jian 	事件	c=2 d=0.000291885 t=3945
shi jian 	時間	c=2 d=0.00430593 t=3945
shi jie 	世界	c=1 d=1.00068e-08 t=3945
shi liang 	矢量	c=4 d=0.475357 t=3945
shi lv 	師旅	c=1 d=0.0387742 t=3945
shi pan ji 	視盤機	c=1 d=4.69116e-08 t=3945
shi pin 	視頻	c=6 d=1.35979 t=3945
shi qi 	十七	c=0 d=0.000615802 t=3945
shi qi qu 	十七區	c=1 d=0.00618889 t=3945
shi qing 	事情	c=1 d=0.00154923 t=3945
shi shang 	史上	c=1 d=0.00302755 t=3945
shi shen me 	是什麼	c=1 d=0.0752315 t=3945
shi shi 	實施	c=1 d=0.000611253 t=3945
shi shi 	試試	c=1 d=0.000614317 t=3945
shi shui 	是誰	c=1 d=1.87404e-07 t=3945
shi wo 	是我	c=1 d=7.01412e-05 t=3945
shi xian dai 	是現代	c=1 d=0.00222055 t=3945
shi yan 	實驗	c=1 d=0.000426457 t=3945
shi yao 	是要	c=1 d=1.16544e-07 t=3945
shi yi 	十一	c=1 d=0.00410726 t=3945
shi yi 	釋義	c=1 d=2.05548e-06 t=3945
shi yong 	使用	c=3 d=0.519442 t=3945
shi you 	室友	c=1 d=9.18981e-07 t=3945
shi you 	石油	c=2 d=0.00252427 t=3945
shi zen me 	是怎麼	c=1 d=0.000104638 t=3945
shi zhe 	試着	c=1 d=1.12516e-05 t=3945
shi zhe yang 	是這樣	c=1 d=0.0871609 t=3945
shi zhi 	是指	c=1 d=0.0265162 t=3945
shi zhong guo ren 	是中國人	c=0 d=0.018452 t=3945
shi zu 	氏族	c=1 d=0.0391639 t=3945
shou 	壽	c=2 d=5.77576e-06 t=3945
shou 	夀	c=1 d=2.88785e-06 t=3945
shou 	手	c=1 d=0.00474815 t=3945
shou 	收	c=1 d=0.000208619 t=3945
shou dao 	受到	c=1 d=0.00231042 t=3945
shou dao 	收到	c=1 d=6.8256e-08 t=3945
shou dao le 	受到了	c=2 d=0.0482649 t=3945
shou dong 	手動	c=1 d=0.0015648 t=3945
shou du 	首都	c=1 d=0.000367055 t=3945
shou gui 	壽龜	c=1 d=0.228779 t=3945
shou ji 	手機	c=1 d=0.000141165 t=3945
shou ji kan 	手機看	c=1 d=7.79066e-05 t=3945
shou ji yin hang 	手機銀行	c=1 d=0.000100535 t=3945
shou nao 	首腦	c=1 d=1.63343e-08 t=3945
shou shen 	受審	c=1 d=3.92786e-07 t=3945
shou shi 	收拾	c=1 d=0.00332928 t=3945
shou wan 	手腕	c=1 d=0.000262568 t=3945
shou xie 	手寫	c=1 d=0.904837 t=3945
shou yi 	獸醫	c=1 d=1.76917e-06 t=3945
shu 	屬	c=3 d=0.177018 t=3945
shu 	數	c=1 d=2.96862e-07 t=3945
shu 	書	c=3 d=0.0266514 t=3945
shu bu zhi 	殊不知	c=1 d=1.94581e-08 t=3945
shu dan 	書單	c=1 d=5.30116e-05 t=3945
shu ji 	書籍	c=5 d=0.00118131 t=3945
shu jia 	暑假	c=1 d=0.0020396 t=3945
shu ju 	數據	c=1 d=0.927808 t=3945
shu ju ma 	數據嗎	c=1 d=0.000804733 t=3945
shu liang 	數量	c=1 d=1.38497e-08 t=3945
shu qi 	暑期	c=1 d=1.40906e-05 t=3945
shu ru 	輸入	c=8 d=1.06643 t=3945
shu ru fa 	輸入法	c=2 d=0.159614 t=3945
shu shang 	書上	c=1 d=0.00199538 t=3945
shu shi 	豎式	c=1 d=0.136695 t=3945
shu xi 	熟悉	c=1 d=8.29875e-06 t=3945
shu xi de 	熟悉的	c=1 d=1.2849e-08 t=3945
shu xie 	書寫	c=1 d=0.97531 t=3945
shu xu guan 	鼠鬚管	c=1 d=1 t=3945
shu xue ke 	數學課	c=1 d=1.25924e-06 t=3945
shu ye 	樹葉	c=1 d=0.748264 t=3945
shu yu 	屬於	c=0 d=0.000524752 t=3945
shu zi 	數字	c=1 d=0.0361528 t=3945
shuai qi 	帥氣	c=1 d=0.744532 t=3945
shui 	水	c=1 d=9.4942e-08 t=3945
shui bu zhao 	睡不着	c=1 d=0.00388746 t=3945
shui di 	水滴	c=1 d=3.72729e-08 t=3945
shui hui 	誰會	c=1 d=0.162026 t=3945
shui jiao 	睡覺	c=1 d=0.00382958 t=3945
shun bian 	順便	c=1 d=9.58798e-06 t=3945
shun shi 	順勢	c=1 d=1.70009e-08 t=3945
shuo 	說	c=5 d=0.802996 t=3945
shuo bie ren 	說別人	c=1 d=4.14995e-07 t=3945
shuo de 	說的	c=1 d=6.14816e-05 t=3945
shuo guo 	說過	c=1 d=2.63248e-05 t=3945
shuo le 	說了	c=1 d=1.42585e-07 t=3945
shuo le shen me 	說了什麼	c=1 d=8.74162e-07 t=3945
shuo shi 	說是	c=1 d=0.024234 t=3945
shuo shuo 	說說	c=1 d=8.39886e-07 t=3945
shuo yi xia 	說一下	c=1 d=0.000617396 t=3945
si 	四	c=1 d=7.35721e-08 t=3945
si 	思	c=0 d=9.61117e-06 t=3945
si 	斯	c=1 d=6.98033e-07 t=3945
si 	絲	c=0 d=1.06513e-08 t=3945
si 	肆	c=1 d=0.115903 t=3945
si bu xiang 	四不像	c=2 d=0.0286264 t=3945
si chuan 	四川	c=3 d=3.25557e-06 t=3945
si chuan da xue 	四川大學	c=1 d=0.00360656 t=3945
si chuan hua 	四川話	c=2 d=1.38198e-07 t=3945
si chuan ren 	四川人	c=1 d=1.15962e-07 t=3945
si hao 	四號	c=0 d=0.000835412 t=3945
si hao xian 	四號線	c=1 d=0.008396 t=3945
si kao 	思考	c=1 d=8.69802e-07 t=3945
si lai xiang qu 	思來想去	c=2 d=0.000196129 t=3945
si li xue xiao 	私立學校	c=1 d=0.00131358 t=3945
si lou 	四樓	c=1 d=0.00990218 t=3945
si nian ji 	四年級	c=1 d=1.89255e-05 t=3945
si nuo 	斯諾	c=0 d=4.56353e-08 t=3945
si nuo deng 	斯諾登	c=1 d=4.5864e-07 t=3945
si ru 	思茹	c=1 d=1.08104e-05 t=3945
si wu 	四五	c=0 d=1.84106e-05 t=3945
si wu ci 	四五次	c=1 d=0.000185029 t=3945
si xia 	私下	c=1 d=0.000233475 t=3945
si xia huan hui 	私下換匯	c=1 d=0.000175127 t=3945
si xiang 	思想	c=1 d=2.26071e-08 t=3945
song 	送	c=1 d=0.000678925 t=3945
song 	頌	c=1 d=7.83238e-09 t=3945
su li shi 	蘇黎世	c=1 d=4.74896e-05 t=3945
suan shi 	算是	c=1 d=0.104874 t=3945
sui bian 	隨便	c=3 d=2.37097e-05 t=3945
suo 	所	c=2 d=1.02971e-06 t=3945
suo fang 	縮放	c=0 d=0.0245367 t=3945
suo fang hou 	縮放後	c=1 d=0.246597 t=3945
suo shi 	所示	c=1 d=7.67598e-07 t=3945
suo shou 	所受	c=1 d=5.55951e-06 t=3945
suo shu 	所屬	c=0 d=0.00692522 t=3945
suo shu de 	所屬的	c=1 d=0.0695994 t=3945
suo wei de 	所謂的	c=1 d=5.72883e-06 t=3945
suo yi 	所以	c=5 d=0.00214357 t=3945
suo zai 	所在	c=0 d=4.15998e-07 t=3945
suo zai de 	所在的	c=1 d=4.18083e-06 t=3945
suo zu 	所租	c=2 d=0.0143121 t=3945
ta 	他	c=8 d=0.163896 t=3945
ta 	她	c=9 d=0.0236768 t=3945
ta 	它	c=1 d=1.73833e-05 t=3945
ta bu 	他不	c=0 d=1.82305e-07 t=3945
ta bu zhi dao 	他不知道	c=1 d=1.83219e-06 t=3945
ta de 	她的	c=1 d=0.000257369 t=3945
ta guo lai 	她過來	c=1 d=0.122456 t=3945
ta men 	他們	c=3 d=0.0254485 t=3945
ta men de 	他們的	c=1 d=8.19009e-05 t=3945
ta men jiao pai 	他們教派	c=1 d=0.0254765 t=3945
ta pang bian 	他旁邊	c=1 d=1.71245e-05 t=3945
ta shi 	他是	c=0 d=0.0242504 t=3945
ta shi gei wo shuo 	他是給我說	c=1 d=0.123687 t=3945
ta shi shuo 	他是說	c=1 d=0.120032 t=3945
ta ye 	他也	c=1 d=9.37546e-07 t=3945
ta ye 	她也	c=0 d=5.62896e-06 t=3945
ta ye shi 	她也是	c=1 d=5.65718e-05 t=3945
ta zhi yao 	他只要	c=1 d=0.000201444 t=3945
tai 	太	c=1 d=0.00101284 t=3945
tai bei 	臺北	c=1 d=3.05113e-06 t=3945
tai bi 	臺幣	c=1 d=3.48868e-06 t=3945
tai bi di tou 	臺幣低頭	c=1 d=3.30524e-06 t=3945
tai jia 	太假	c=0 d=5.23486e-05 t=3945
tai jia le 	太假了	c=1 d=0.00052611 t=3945
tai jian 	太監	c=1 d=2.84485e-06 t=3945
tai jiu 	太久	c=1 d=0.131336 t=3945
tai nan 	太難	c=0 d=0.00391639 t=3945
tai nan le 	太難了	c=1 d=0.0393602 t=3945
tai wan 	臺灣	c=2 d=0.118977 t=3945
tai yuan 	太遠	c=1 d=7.61109e-05 t=3945
tai zhu 	泰銖	c=1 d=2.02488e-06 t=3945
tan bo 	彈撥	c=1 d=3.59909e-08 t=3945
tan he 	彈劾	c=1 d=8.96292e-07 t=3945
tan zhi 	彈指	c=0 d=1.60468e-06 t=3945
tan zhi jian 	彈指間	c=1 d=1.61273e-05 t=3945
tang 	唐	c=1 d=0.0129068 t=3945
tang 	淌	c=1 d=3.4753e-08 t=3945
tang ren 	唐人	c=0 d=3.98723e-08 t=3945
tao 	桃	c=1 d=1 t=3908
tao dao 	逃到	c=0 d=0.00246002 t=3945
tao dao le 	逃到了	c=1 d=0.0247235 t=3945
tao fang 	套房	c=2 d=0.0133034 t=3945
tao lu 	套路	c=1 d=0.000542133 t=3945
te 	特	c=1 d=1.11704e-08 t=3945
te se 	特色	c=0 d=1.54975e-08 t=3945
te se de 	特色的	c=1 d=1.55752e-07 t=3945
te shu 	特殊	c=1 d=0.060205 t=3945
ti 	題	c=0 d=0.000279414 t=3945
ti 	體	c=1 d=1.94079e-07 t=3945
ti dai 	替代	c=0 d=0.000110269 t=3945
ti dai ma 	替代嗎	c=1 d=0.00110822 t=3945
ti gong 	提供	c=1 d=6.835e-08 t=3945
ti gong de 	提供的	c=1 d=2.51707e-07 t=3945
ti mu 	題目	c=1 d=1.03172 t=3945
ti qian 	提前	c=1 d=0.000162473 t=3945
ti qin 	提琴	c=1 d=3.38949e-08 t=3945
ti yan 	體驗	c=1 d=2.16609e-05 t=3945
ti zhong 	體重	c=1 d=1.85988e-06 t=3945
tian de 	填的	c=1 d=1.00051e-06 t=3945
tian guo 	填過	c=2 d=9.84098e-07 t=3945
tian jia 	添加	c=2 d=0.0323873 t=3945
tian le 	填了	c=0 d=5.17115e-08 t=3945
tian qi 	天汽	c=1 d=8.48471e-09 t=3945
tian xie 	填寫	c=1 d=4.67905e-07 t=3945
tiao 	挑	c=1 d=7.32052e-08 t=3945
tiao 	條	c=1 d=2.09195e-07 t=3945
tiao jian 	條件	c=1 d=0.00132016 t=3945
tiao xia 	跳下	c=0 d=5.67086e-05 t=3945
tiao xia che le 	跳下車了	c=1 d=0.000569928 t=3945
tiao zao 	跳蚤	c=1 d=4.17004e-05 t=3945
tiao zheng 	調整	c=1 d=0.264477 t=3945
tie 	鐡	c=1 d=6.55797e-08 t=3945
tie 	鐵	c=3 d=1.39946e-07 t=3945
tie zi 	帖子	c=0 d=9.98097e-09 t=3945
ting 	婷	c=1 d=1.03865e-05 t=3945
ting 	聽	c=0 d=1.6169e-07 t=3945
ting hao 	挺好	c=0 d=0.000214418 t=3945
ting hao yong 	挺好用	c=1 d=0.00215492 t=3945
ting lai 	聽來	c=1 d=3.32238e-08 t=3945
ting shuo 	聽說	c=2 d=1.50279e-05 t=3945
ting xia 	停下	c=1 d=0.000553084 t=3945
ting yuan 	庭院	c=1 d=7.71445e-07 t=3945
tong 	通	c=1 d=9.90724e-09 t=3945
tong de 	通的	c=1 d=6.06737e-05 t=3945
